Masseto;Toscana 2000;4,7;317 Voti;Italia·Toscana·Masseto·Vino rosso·Merlot;1700,02;[('Leggero-Strutturato', '57.6969%'), ('Morbido-Tannico', '45.9309%'), ('Secco-Dolce', '17.0264%'), ('Piatto-Acidulo', '45.1555%')];Manzo / Agnello / Vitello;[('legno', 619), ('bacche nere', 483), ('Erbaceo', 289)]
Bressan;Schioppettino 2016;4,4;34 Voti;Italia·Friuli Isonzo·Bressan·Vino rosso·Schioppettino;42,89;[('Leggero-Strutturato', '64.0178%'), ('Morbido-Tannico', '43.4456%'), ('Secco-Dolce', '14.1361%'), ('Piatto-Acidulo', '30.6743%')];Manzo / Pasta / Agnello;[('spezie', 182), ('legno', 88), ('frutti rossi', 54)]
Collemattoni;Riserva Vigna Fontelontano Brunello di Montalcino 2013;4,5;70 Voti;Italia·Brunello di Montalcino·Collemattoni·Vino rosso·Sangiovese;79,90;[('Leggero-Strutturato', '52.6104%'), ('Morbido-Tannico', '52.8271%'), ('Secco-Dolce', '13.7008%'), ('Piatto-Acidulo', '64.08%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 56), ('Erbaceo', 36), ('bacche nere', 25)]
Piero Busso;San Stunet S. Stefanetto Barbaresco 2018;4,3;48 Voti;Italia·Barbaresco·Piero Busso·Vino rosso·Nebbiolo;85,00;[('Leggero-Strutturato', '59.5296%'), ('Morbido-Tannico', '68.8688%'), ('Secco-Dolce', '7.21813%'), ('Piatto-Acidulo', '77.7674%')];Manzo / Pasta / Agnello;[('frutti rossi', 59), ('Erbaceo', 56), ('spezie', 54)]
Biondi-Santi;Brunello di Montalcino Riserva 1971;4,5;44 Voti;Italia·Brunello di Montalcino·Biondi-Santi·Vino rosso·Sangiovese;1520,00;[('Leggero-Strutturato', '45.9973%'), ('Morbido-Tannico', '56.7399%'), ('Secco-Dolce', '10.0994%'), ('Piatto-Acidulo', '62.4016%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 195), ('legno', 128), ('frutti rossi', 106)]
Tenuta di Trinoro;Toscana Rosso 2016;4,6;103 Voti;Italia·Toscana·Tenuta di Trinoro·Vino rosso·Merlot;336,00;[('Leggero-Strutturato', '55.5117%'), ('Morbido-Tannico', '44.3288%'), ('Secco-Dolce', '20.0236%'), ('Piatto-Acidulo', '46.0141%')];Manzo / Agnello / Vitello;[('bacche nere', 131), ('legno', 126), ('Erbaceo', 63)]
Sorelle Olivero;Barolo 2015;4,3;32 Voti;Italia·Barolo·Sorelle Olivero·Vino rosso·Nebbiolo;31,00;[('Leggero-Strutturato', '68.2108%'), ('Morbido-Tannico', '80.8186%'), ('Secco-Dolce', '0px'), ('Piatto-Acidulo', '70.2304%')];Manzo / Pasta / Agnello;[('bacche nere', 1), ('frutta secca', 1), ('legno', 1)]
Cupano;Brunello di Montalcino 2013;4,5;207 Voti;Italia·Brunello di Montalcino·Cupano·Vino rosso·Sangiovese;85,00;[('Leggero-Strutturato', '49.2627%'), ('Morbido-Tannico', '56.1%'), ('Secco-Dolce', '9.83774%'), ('Piatto-Acidulo', '63.7019%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 146), ('Erbaceo', 131), ('frutti rossi', 86)]
Biondi-Santi;Brunello di Montalcino 1982;4,5;74 Voti;Italia·Brunello di Montalcino·Biondi-Santi·Vino rosso·Sangiovese;376,00;[('Leggero-Strutturato', '46.5723%'), ('Morbido-Tannico', '57.482%'), ('Secco-Dolce', '7.77796%'), ('Piatto-Acidulo', '62.7349%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 851), ('legno', 704), ('frutti rossi', 573)]
Tenuta San Guido;Sassicaia 2017;4,6;3883 Voti;Italia·Bolgheri Sassicaia·Tenuta San Guido·Vino rosso·Cabernet Sauvignon;292,00;[('Leggero-Strutturato', '62.0472%'), ('Morbido-Tannico', '64.0325%'), ('Secco-Dolce', '10.295%'), ('Piatto-Acidulo', '54.5197%')];Manzo / Pasta / Agnello;[('legno', 3368), ('bacche nere', 3033), ('Erbaceo', 2552)]
Aldo Conterno;Barolo Riserva Granbussia 2010;4,5;27 Voti;Italia·Barolo·Aldo Conterno·Vino rosso·Nebbiolo;690,00;[('Leggero-Strutturato', '62.2826%'), ('Morbido-Tannico', '77.4676%'), ('Secco-Dolce', '11.8482%'), ('Piatto-Acidulo', '83.5777%')];Manzo / Pasta / Agnello;[('Erbaceo', 109), ('legno', 67), ('frutti rossi', 56)]
Vietti;Barolo Ravera 2011;4,3;118 Voti;Italia·Barolo·Vietti·Vino rosso·Nebbiolo;230,00;[('Leggero-Strutturato', '62.633%'), ('Morbido-Tannico', '76.4205%'), ('Secco-Dolce', '2.24717%'), ('Piatto-Acidulo', '82.6205%')];Manzo / Pasta / Agnello;[('Erbaceo', 74), ('frutti rossi', 47), ('legno', 41)]
Luigi Tecce;Poliphemo Taurasi 2014;4,3;107 Voti;Italia·Taurasi·Luigi Tecce·Vino rosso·Aglianico;68,50;[('Leggero-Strutturato', '84.8836%'), ('Morbido-Tannico', '52.1939%'), ('Secco-Dolce', '22.6821%'), ('Piatto-Acidulo', '34.6763%')];Manzo / Pasta / Agnello;[('Erbaceo', 70), ('legno', 43), ('spezie', 34)]
Comm. G.B. Burlotto;Barolo Vigneto Cannubi 2017;4,5;25 Voti;Italia·Barolo·Comm. G.B. Burlotto·Vino rosso·Nebbiolo;399,00;[('Leggero-Strutturato', '59.6782%'), ('Morbido-Tannico', '77.8641%'), ('Secco-Dolce', '11.9716%'), ('Piatto-Acidulo', '80.4918%')];Manzo / Pasta / Agnello;[('Erbaceo', 59), ('frutti rossi', 54), ('legno', 34)]
Tenuta San Guido;Sassicaia 2019;4,7;77 Voti;Italia·Bolgheri Sassicaia·Tenuta San Guido·Vino rosso·Miscela;289,00;[('Leggero-Strutturato', '62.0472%'), ('Morbido-Tannico', '64.0325%'), ('Secco-Dolce', '10.295%'), ('Piatto-Acidulo', '54.5197%')];Manzo / Pasta / Agnello;[('legno', 3368), ('bacche nere', 3033), ('Erbaceo', 2552)]
Gaja;Sperss Barolo 2017;4,5;40 Voti;Italia·Barolo·Gaja·Vino rosso·Nebbiolo;299,00;[('Leggero-Strutturato', '63.734%'), ('Morbido-Tannico', '77.491%'), ('Secco-Dolce', '7.79436%'), ('Piatto-Acidulo', '84.5024%')];Manzo / Pasta / Agnello;[('Erbaceo', 539), ('legno', 340), ('bacche nere', 276)]
Tenute Rubino;Visellio Primitivo 2016;4,4;184 Voti;Italia·Salento·Tenute Rubino·Vino rosso·Primitivo;24,99;[('Leggero-Strutturato', '69.2292%'), ('Morbido-Tannico', '25.2231%'), ('Secco-Dolce', '42.5011%'), ('Piatto-Acidulo', '13.4825%')];Manzo / Pasta / Agnello;[('legno', 43), ('bacche nere', 38), ('Erbaceo', 19)]
Biserno;Il Pino di Biserno 2016;4,3;1905 Voti;Italia·Toscana·Biserno·Vino rosso·Miscela;58,00;[('Leggero-Strutturato', '56.0101%'), ('Morbido-Tannico', '43.2952%'), ('Secco-Dolce', '16.7706%'), ('Piatto-Acidulo', '42.964%')];Manzo / Agnello / Vitello;[('legno', 625), ('bacche nere', 544), ('Erbaceo', 310)]
San Leonardo;San Leonardo 2015;4,3;842 Voti;Italia·Vigneti delle Dolomiti·San Leonardo·Vino rosso·Cabernet Sauvignon;87,00;[('Leggero-Strutturato', '61.9655%'), ('Morbido-Tannico', '42.3059%'), ('Secco-Dolce', '16.4878%'), ('Piatto-Acidulo', '33.2145%')];Manzo / Pasta / Agnello;[('legno', 620), ('Erbaceo', 574), ('bacche nere', 558)]
Renieri;Brunello di Montalcino 2015;4,5;1382 Voti;Italia·Brunello di Montalcino·Renieri·Vino rosso·Sangiovese;152,00;[('Leggero-Strutturato', '49.5456%'), ('Morbido-Tannico', '55.5285%'), ('Secco-Dolce', '3.12172%'), ('Piatto-Acidulo', '64.7941%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 596), ('Erbaceo', 550), ('frutti rossi', 466)]
Rocche dei Manzoni;Vigna Cappella di S. Stefano Perno Barolo 2016;4,4;35 Voti;Italia·Barolo·Rocche dei Manzoni·Vino rosso·Nebbiolo;69,55;[('Leggero-Strutturato', '62.02%'), ('Morbido-Tannico', '76.1137%'), ('Secco-Dolce', '6.62861%'), ('Piatto-Acidulo', '80.4809%')];Manzo / Pasta / Agnello;[('legno', 130), ('Erbaceo', 111), ('frutti rossi', 81)]
Masca del Tacco;Lu Ceppu Negroamaro 2020;4,4;40 Voti;Italia·Puglia·Masca del Tacco·Vino rosso·Negroamaro;11,49;[('Leggero-Strutturato', '83.0313%'), ('Morbido-Tannico', '36.7622%'), ('Secco-Dolce', '27.832%'), ('Piatto-Acidulo', '20.7849%')];Manzo / Pasta / Agnello;[('frutti rossi', 22), ('legno', 19), ('bacche nere', 7)]
Giacomo Conterno;Barolo Arione 2015;4,6;82 Voti;Italia·Barolo·Giacomo Conterno·Vino rosso·Nebbiolo;325,00;[('Leggero-Strutturato', '63.6343%'), ('Morbido-Tannico', '70.1511%'), ('Secco-Dolce', '7.23461%'), ('Piatto-Acidulo', '66.8064%')];Manzo / Pasta / Agnello;[('frutti rossi', 5), ('legno', 4), ('bacche nere', 3)]
Argiolas;Korem Isola dei Nuraghi 2017;4,3;83 Voti;Italia·Isola dei Nuraghi·Argiolas·Vino rosso·Graciano;25,60;[('Leggero-Strutturato', '82.3695%'), ('Morbido-Tannico', '42.9444%'), ('Secco-Dolce', '27.4745%'), ('Piatto-Acidulo', '28.5454%')];Manzo / Pasta / Agnello;[('legno', 151), ('bacche nere', 129), ('Erbaceo', 77)]
Bruno Giacosa;Falletto Barolo Le Rocche del Falletto 2013;4,5;152 Voti;Italia·Barolo·Bruno Giacosa·Vino rosso·Nebbiolo;184,90;[('Leggero-Strutturato', '58.7329%'), ('Morbido-Tannico', '75.6924%'), ('Secco-Dolce', '9.36427%'), ('Piatto-Acidulo', '83.5975%')];Manzo / Pasta / Agnello;[('Erbaceo', 113), ('frutti rossi', 88), ('legno', 61)]
Antinori;Tenuta Guado al Tasso Il Bruciato Bolgheri 2019;4,2;5601 Voti;Italia·Bolgheri·Antinori·Vino rosso·Miscela;35,90;[('Leggero-Strutturato', '66.7712%'), ('Morbido-Tannico', '62.8106%'), ('Secco-Dolce', '9.65043%'), ('Piatto-Acidulo', '52.7462%')];Manzo / Pasta / Agnello;[('legno', 2528), ('bacche nere', 2111), ('Erbaceo', 1243)]
Aldo Conterno;Barolo Riserva Granbussia 1982;4,6;26 Voti;Italia·Barolo·Aldo Conterno·Vino rosso·Nebbiolo;949,00;[('Leggero-Strutturato', '62.2826%'), ('Morbido-Tannico', '77.4676%'), ('Secco-Dolce', '11.8482%'), ('Piatto-Acidulo', '83.5777%')];Manzo / Pasta / Agnello;[('Erbaceo', 109), ('legno', 67), ('frutti rossi', 56)]
Luigi Einaudi;Bussia Barolo 2015;4,3;45 Voti;Italia·Barolo·Luigi Einaudi·Vino rosso·Nebbiolo;89,00;[('Leggero-Strutturato', '60.8434%'), ('Morbido-Tannico', '77.6941%'), ('Secco-Dolce', '7.22789%'), ('Piatto-Acidulo', '76.8053%')];Manzo / Pasta / Agnello;[('bacche nere', 3), ('legno', 2), ('Erbaceo', 2)]
Le Macchiole;Scrio 2015;4,4;118 Voti;Italia·Toscana·Le Macchiole·Vino rosso·Shiraz/Syrah;259,00;[('Leggero-Strutturato', '54.156%'), ('Morbido-Tannico', '41.9361%'), ('Secco-Dolce', '9.88684%'), ('Piatto-Acidulo', '44.9909%')];Manzo / Agnello / Vitello;[('legno', 180), ('bacche nere', 136), ('spezie', 97)]
Sandrone;Barolo Le Vigne 2017;4,4;50 Voti;Italia·Barolo·Sandrone·Vino rosso·Nebbiolo;135,00;[('Leggero-Strutturato', '61.9831%'), ('Morbido-Tannico', '75.957%'), ('Secco-Dolce', '9.53%'), ('Piatto-Acidulo', '81.0133%')];Manzo / Pasta / Agnello;[('Erbaceo', 345), ('legno', 246), ('frutti rossi', 217)]
Gaja;Sorì San Lorenzo 2017;4,5;26 Voti;Italia·Barbaresco·Gaja·Vino rosso·Nebbiolo;480,00;[('Leggero-Strutturato', '63.3511%'), ('Morbido-Tannico', '72.7887%'), ('Secco-Dolce', '11.5448%'), ('Piatto-Acidulo', '85%')];Manzo / Pasta / Agnello;[('Erbaceo', 196), ('legno', 160), ('frutti rossi', 113)]
Tenuta San Guido;Guidalberto 2019;4,2;2197 Voti;Italia·Toscana·Tenuta San Guido·Vino rosso·Cabernet Sauvignon;34,40;[('Leggero-Strutturato', '50.9547%'), ('Morbido-Tannico', '41.0406%'), ('Secco-Dolce', '8.42091%'), ('Piatto-Acidulo', '45.9619%')];Manzo / Agnello / Vitello;[('legno', 2316), ('bacche nere', 2010), ('Erbaceo', 1240)]
Braida;Ai Suma Barbera d'Asti 2012;4,3;217 Voti;Italia·Barbera d'Asti·Braida·Vino rosso·Barbera;195,00;[('Leggero-Strutturato', '60.1897%'), ('Morbido-Tannico', '26.8724%'), ('Secco-Dolce', '13.5291%'), ('Piatto-Acidulo', '64.9109%')];Pasta / Vitello / Maiale;[('legno', 135), ('Erbaceo', 103), ('bacche nere', 96)]
Gaja;Ca'Marcanda Promis Toscana 2019;4,2;1325 Voti;Italia·Toscana·Gaja·Vino rosso·Merlot;34,00;[('Leggero-Strutturato', '49.1032%'), ('Morbido-Tannico', '40.1154%'), ('Secco-Dolce', '5.59214%'), ('Piatto-Acidulo', '45.5597%')];Manzo / Agnello / Vitello;[('legno', 1462), ('bacche nere', 1366), ('Erbaceo', 1046)]
Arceno;Arcanum Il Fauno di Arcanum 2019;4,3;48 Voti;Italia·Toscana·Arceno·Vino rosso·Miscela;26,49;[('Leggero-Strutturato', '52.0683%'), ('Morbido-Tannico', '41.3915%'), ('Secco-Dolce', '4.44529%'), ('Piatto-Acidulo', '45.2369%')];Manzo / Agnello / Vitello;[('bacche nere', 875), ('Erbaceo', 769), ('legno', 632)]
Emidio Pepe;Montepulciano d'Abruzzo 2005;4,3;169 Voti;Italia·Montepulciano d'Abruzzo·Emidio Pepe·Vino rosso·Montepulciano;212,00;[('Leggero-Strutturato', '39.2602%'), ('Morbido-Tannico', '42.5684%'), ('Secco-Dolce', '9.09263%'), ('Piatto-Acidulo', '64.4567%')];Manzo / Pasta / Vitello;[('Erbaceo', 486), ('bacche nere', 232), ('frutti rossi', 231)]
Rocca di Frassinello;Baffonero Maremma Toscana 2015;4,5;181 Voti;Italia·Maremma Toscana·Rocca di Frassinello·Vino rosso·Merlot;189,00;[('Leggero-Strutturato', '58.2355%'), ('Morbido-Tannico', '47.3224%'), ('Secco-Dolce', '16.8119%'), ('Piatto-Acidulo', '47.0575%')];Manzo / Agnello / Vitello;[('bacche nere', 73), ('legno', 68), ('Erbaceo', 46)]
Tenuta San Guido;Sassicaia 2006;4,7;3295 Voti;Italia·Bolgheri Sassicaia·Tenuta San Guido·Vino rosso·Miscela;450,00;[('Leggero-Strutturato', '62.0472%'), ('Morbido-Tannico', '64.0325%'), ('Secco-Dolce', '10.295%'), ('Piatto-Acidulo', '54.5197%')];Manzo / Pasta / Agnello;[('legno', 3368), ('bacche nere', 3033), ('Erbaceo', 2552)]
La Spinetta;Vürsù Barbaresco Valeirano 2013;4,3;230 Voti;Italia·Barbaresco·La Spinetta·Vino rosso·Nebbiolo;108,00;[('Leggero-Strutturato', '65.274%'), ('Morbido-Tannico', '72.3502%'), ('Secco-Dolce', '8.77058%'), ('Piatto-Acidulo', '84.4119%')];Manzo / Pasta / Agnello;[('Erbaceo', 184), ('frutti rossi', 159), ('legno', 150)]
Grattamacco;Bolgheri Superiore 2018;4,3;128 Voti;Italia·Bolgheri Superiore·Grattamacco·Vino rosso·Miscela;62,90;[('Leggero-Strutturato', '65.5138%'), ('Morbido-Tannico', '66.0728%'), ('Secco-Dolce', '9.42619%'), ('Piatto-Acidulo', '54.1415%')];Manzo / Pasta / Agnello;[('legno', 443), ('bacche nere', 403), ('Erbaceo', 292)]
Biondi-Santi;Brunello di Montalcino Riserva 2001;4,6;134 Voti;Italia·Brunello di Montalcino·Biondi-Santi·Vino rosso·Sangiovese;769,00;[('Leggero-Strutturato', '45.9973%'), ('Morbido-Tannico', '56.7399%'), ('Secco-Dolce', '10.0994%'), ('Piatto-Acidulo', '62.4016%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 195), ('legno', 128), ('frutti rossi', 106)]
Canalicchio - Franco Pacenti;Brunello di Montalcino 2010;4,3;120 Voti;Italia·Brunello di Montalcino·Canalicchio - Franco Pacenti·Vino rosso·Sangiovese;59,90;[('Leggero-Strutturato', '47.2578%'), ('Morbido-Tannico', '55.9355%'), ('Secco-Dolce', '2.50734%'), ('Piatto-Acidulo', '61.9095%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 164), ('frutti rossi', 112), ('legno', 97)]
Masseto;Toscana 2018;4,7;116 Voti;Italia·Toscana·Masseto·Vino rosso·Merlot;949,00;[('Leggero-Strutturato', '57.6969%'), ('Morbido-Tannico', '45.9309%'), ('Secco-Dolce', '17.0264%'), ('Piatto-Acidulo', '45.1555%')];Manzo / Agnello / Vitello;[('legno', 619), ('bacche nere', 483), ('Erbaceo', 289)]
Aldo Conterno;Barolo Bussia Romirasco 2014;4,5;93 Voti;Italia·Barolo·Aldo Conterno·Vino rosso·Nebbiolo;283,00;[('Leggero-Strutturato', '62.4663%'), ('Morbido-Tannico', '77.7524%'), ('Secco-Dolce', '9.00968%'), ('Piatto-Acidulo', '84.0625%')];Manzo / Pasta / Agnello;[('legno', 85), ('Erbaceo', 81), ('frutti rossi', 65)]
Antinori;Tignanello 2012;4,5;10733 Voti;Italia·Toscana·Antinori·Vino rosso·Sangiovese;178,00;[('Leggero-Strutturato', '53.2249%'), ('Morbido-Tannico', '42.266%'), ('Secco-Dolce', '10.8437%'), ('Piatto-Acidulo', '44.4646%')];Manzo / Agnello / Vitello;[('legno', 6132), ('bacche nere', 4060), ('Erbaceo', 4054)]
Bovio;Barolo 2016;4,3;163 Voti;Italia·Barolo·Bovio·Vino rosso·Nebbiolo;34,20;[('Leggero-Strutturato', '63.9658%'), ('Morbido-Tannico', '75.7314%'), ('Secco-Dolce', '4.8386%'), ('Piatto-Acidulo', '75.5558%')];Manzo / Pasta / Agnello;[('frutti rossi', 36), ('Erbaceo', 25), ('legno', 16)]
Roberto Sarotto;Gaia Principe 2016;4,3;186 Voti;Italia·Barbaresco·Roberto Sarotto·Vino rosso·Nebbiolo;39,00;[('Leggero-Strutturato', '72.4477%'), ('Morbido-Tannico', '41.8089%'), ('Secco-Dolce', '25.8679%'), ('Piatto-Acidulo', '29.2773%')];Manzo / Pasta / Agnello;[('legno', 36), ('frutti rossi', 19), ('bacche nere', 8)]
Arnaldo-Caprai;Malcompare Pinot Noir 2016;4,4;25 Voti;Italia·Umbria·Arnaldo-Caprai·Vino rosso·Pinot Nero;99,00;[('Leggero-Strutturato', '53.2364%'), ('Morbido-Tannico', '34.8967%'), ('Secco-Dolce', '22.9022%'), ('Piatto-Acidulo', '48.0978%')];Manzo / Pasta / Vitello;[('frutti rossi', 6), ('spezie', 1), ('Erbaceo', 1)]
Masciarelli;Marina Cvetic Montepulciano d'Abruzzo Riserva 2017;4,2;1667 Voti;Italia·Montepulciano d'Abruzzo·Masciarelli·Vino rosso·Montepulciano;26,90;[('Leggero-Strutturato', '42.94%'), ('Morbido-Tannico', '45.3053%'), ('Secco-Dolce', '6.70114%'), ('Piatto-Acidulo', '65.3699%')];Manzo / Pasta / Vitello;[('legno', 707), ('bacche nere', 548), ('Erbaceo', 467)]
Dal Forno Romano;Valpolicella Superiore Monte Lodoletta 2008;4,5;1678 Voti;Italia·Valpolicella·Dal Forno Romano·Vino rosso·Miscela;152,00;[('Leggero-Strutturato', '53.7444%'), ('Morbido-Tannico', '39.4159%'), ('Secco-Dolce', '25.0749%'), ('Piatto-Acidulo', '55.3219%')];Manzo / Pasta / Vitello;[('legno', 864), ('bacche nere', 660), ('Erbaceo', 461)]
Castello Romitorio;Brunello di Montalcino Riserva 2007;4,5;264 Voti;Italia·Brunello di Montalcino·Castello Romitorio·Vino rosso·Sangiovese;135,00;[('Leggero-Strutturato', '48.4744%'), ('Morbido-Tannico', '59.5181%'), ('Secco-Dolce', '5.74616%'), ('Piatto-Acidulo', '65.8612%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 53), ('Erbaceo', 42), ('bacche nere', 33)]
ARPEPE;Sassella Vigna Regina Riserva 2013;4,5;37 Voti;Italia·Valtellina Superiore·ARPEPE·Vino rosso·Nebbiolo;66,50;[('Leggero-Strutturato', '59.5792%'), ('Morbido-Tannico', '73.9585%'), ('Secco-Dolce', '4.67191%'), ('Piatto-Acidulo', '78.528%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 37), ('frutti rossi', 35), ('legno', 19)]
Luciano Arduini;Amarone della Valpolicella Classico 2018;4,4;204 Voti;Italia·Amarone della Valpolicella Classico·Luciano Arduini·Vino rosso·Corvina;26,00;[('Leggero-Strutturato', '84.862%'), ('Morbido-Tannico', '25.5288%'), ('Secco-Dolce', '44.8091%'), ('Piatto-Acidulo', '25.9767%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 138), ('frutta secca', 89), ('frutti rossi', 74)]
Fèlsina;Colonia Chianti Classico Gran Selezione 2017;4,3;39 Voti;Italia·Chianti Classico·Fèlsina·Vino rosso·Sangiovese;80,52;[('Leggero-Strutturato', '53.3046%'), ('Morbido-Tannico', '61.5852%'), ('Secco-Dolce', '9.70763%'), ('Piatto-Acidulo', '66.838%')];Manzo / Vitello / Pollame;[('legno', 65), ('Erbaceo', 64), ('frutti rossi', 44)]
Vallone;Graticciaia 2012;4,4;255 Voti;Italia·Salento·Vallone·Vino rosso·Negroamaro;138,00;[('Leggero-Strutturato', '85%'), ('Morbido-Tannico', '37.2538%'), ('Secco-Dolce', '36.2337%'), ('Piatto-Acidulo', '25.9236%')];Manzo / Pasta / Agnello;[('legno', 131), ('bacche nere', 114), ('Erbaceo', 52)]
Biserno;Il Pino di Biserno 2019;4,3;400 Voti;Italia·Toscana·Biserno·Vino rosso·Miscela;42,00;[('Leggero-Strutturato', '56.0101%'), ('Morbido-Tannico', '43.2952%'), ('Secco-Dolce', '16.7706%'), ('Piatto-Acidulo', '42.964%')];Manzo / Agnello / Vitello;[('legno', 625), ('bacche nere', 544), ('Erbaceo', 310)]
Borgogno;Barolo Cannubi 2013;4,3;150 Voti;Italia·Barolo·Borgogno·Vino rosso·Nebbiolo;74,50;[('Leggero-Strutturato', '62.1577%'), ('Morbido-Tannico', '76.8106%'), ('Secco-Dolce', '5.04257%'), ('Piatto-Acidulo', '80.3878%')];Manzo / Pasta / Agnello;[('Erbaceo', 97), ('frutti rossi', 84), ('legno', 71)]
Aia Vecchia;Sor Ugo Bolgheri Superiore 2018;4,3;668 Voti;Italia·Bolgheri Superiore·Aia Vecchia·Vino rosso·Cabernet Sauvignon;33,50;[('Leggero-Strutturato', '68.2643%'), ('Morbido-Tannico', '64.6446%'), ('Secco-Dolce', '11.6944%'), ('Piatto-Acidulo', '54.7995%')];Manzo / Pasta / Agnello;[('legno', 375), ('bacche nere', 233), ('Erbaceo', 200)]
Ricasoli;Historia Familiae Toscana 2011;4,3;36 Voti;Italia·Toscana·Ricasoli·Vino rosso·Miscela;180,00;[('Leggero-Strutturato', '51.7146%'), ('Morbido-Tannico', '47.7112%'), ('Secco-Dolce', '18.1495%'), ('Piatto-Acidulo', '50.3002%')];Manzo / Agnello / Vitello;[('Erbaceo', 11), ('bacche nere', 8), ('legno', 8)]
Roagna;Asili Barbaresco Vecchie Viti 2011;4,5;58 Voti;Italia·Barbaresco·Roagna·Vino rosso·Nebbiolo;256,00;[('Leggero-Strutturato', '52.9161%'), ('Morbido-Tannico', '71.5844%'), ('Secco-Dolce', '4.41391%'), ('Piatto-Acidulo', '80.2855%')];Manzo / Pasta / Agnello;[('Erbaceo', 37), ('frutti rossi', 32), ('spezie', 18)]
Agostino Pavia & Figli;La Marescialla 2018;4,3;59 Voti;Italia·Barbera d'Asti·Agostino Pavia & Figli·Vino rosso·Barbera;18,00;[('Leggero-Strutturato', '58.3558%'), ('Morbido-Tannico', '25.9479%'), ('Secco-Dolce', '10.5397%'), ('Piatto-Acidulo', '64.2828%')];Pasta / Vitello / Maiale;[('bacche nere', 44), ('legno', 35), ('Erbaceo', 27)]
Soldera;Brunello di Montalcino Riserva 1993;4,5;162 Voti;Italia·Brunello di Montalcino·Soldera·Vino rosso·Sangiovese;1110,00;[('Leggero-Strutturato', '43.6185%'), ('Morbido-Tannico', '55.9735%'), ('Secco-Dolce', '14.0852%'), ('Piatto-Acidulo', '62.5714%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('Erbaceo', 155), ('frutti rossi', 142), ('legno', 138)]
Casanova di Neri;Cerretalto Brunello di Montalcino 2008;4,7;635 Voti;Italia·Brunello di Montalcino·Casanova di Neri·Vino rosso·Sangiovese;310,00;[('Leggero-Strutturato', '54.8592%'), ('Morbido-Tannico', '58.5909%'), ('Secco-Dolce', '11.8697%'), ('Piatto-Acidulo', '63.5798%')];Manzo / Agnello / Cacciagione (cervo, camoscio);[('legno', 284), ('Erbaceo', 236), ('bacche nere', 169)]
Gaja;Costa Russi (Barbaresco) Langhe 2006;4,7;170 Voti;Italia·Langhe·Gaja·Vino rosso·Miscela;490,00;[('Leggero-Strutturato', '61.8008%'), ('Morbido-Tannico', '66.533%'), ('Secco-Dolce', '11.5835%'), ('Piatto-Acidulo', '84.2599%')];Manzo / Pasta / Agnello;[('Erbaceo', 160), ('legno', 109), ('bacche nere', 104)]
Podere Còncori;Vigna Piezza 2017;4,3;77 Voti;Italia·Toscana·Podere Còncori·Vino rosso·Shiraz/Syrah;27,49;[('Leggero-Strutturato', '52.1933%'), ('Morbido-Tannico', '44.5409%'), ('Secco-Dolce', '3.93046%'), ('Piatto-Acidulo', '53.3507%')];Manzo / Agnello / Vitello;[('frutti rossi', 7), ('bacche nere', 6), ('legno', 6)]
