idname,price,wine_type,legg_strutt,secco_dolce,piatto_acid,notes,Clusters
Lepus - 2017.0 - Franz Haas,14.4,Pinot Blanc,51.9854,12.8989,56.3457,albero da frutta/agrume/Erbaceo,0
Chardonnay Langhe - 2019.0 - Massolino,15.68,Chardonnay,62.1417,21.7916,50.4165,legno/albero da frutta/agrume,4
Praepositus Riesling - 2019.0 - Abbazia di Novacella (Stiftskellerei Neustift),24.45,Riesling,60.4837,25.5769,54.9594,Erbaceo/albero da frutta/agrume,12
Friulano Rolat - 2018.0 - Raccaro,22.9,Friulano,64.7978,20.6042,53.0795,albero da frutta/Erbaceo/Invecchiamento,21
Azisa Sicilia - 2020.0 - Zisola,11.5,Miscela,50.9225,12.341,50.33,albero da frutta/agrume/Erbaceo,7
Ciampagnis Chardonnay - 2019.0 - Vie di Romans,30.0,Chardonnay,62.6386,25.1236,51.0969,legno/albero da frutta/agrume,4
Buonsenso Catarratto - 2020.0 - Tasca d'Almerita,9.4,Catarratto Bianco,50.2268,22.3467,41.688,nota tropicale/Floreale/Erbaceo,5
Leiten Gewürztraminer - 2020.0 - Nals Margreid,12.78,Gewürztraminer,59.7914,34.3543,28.1661,nota tropicale/albero da frutta/Erbaceo,5
Müller Thurgau - 2019.0 - St. Michael-Eppan,11.78,Müller-Thurgau,32.3116,7.93197,35.9711,albero da frutta/agrume/Erbaceo,13
Solea Langhe - 2017.0 - Roagna,99.82,Miscela,66.7275,24.4985,47.5967,Erbaceo/legno/agrume,18
Pithos Bianco - 2019.0 - COS,21.9,Grecanico,60.8136,5.16866,31.1561,agrume/Erbaceo/albero da frutta,13
Enrico IV Etna Bianco - 2019.0 - Valenti,11.4,Carricante,61.5159,4.51662,35.0283,Erbaceo/agrume/albero da frutta,15
Rovereto Vigna Vecchia Gavi di Gavi - 2017.0 - Castellari Bergaglio,14.58,Cortese,20.2961,0.0,75.1976,albero da frutta/Erbaceo/agrume,10
Malvasia - 2016.0 - Miklus,83.98,Malvasia,68.6585,28.0074,44.3591,albero da frutta/legno/agrume,4
Beleda - 2017.0 - Rallo,12.9,Catarratto Bianco,66.4574,7.28456,32.914,Erbaceo/albero da frutta/agrume,13
Bianco della Castellada - 2015.0 - La Castellada,30.5,Miscela,65.333,25.9326,46.9548,agrume/legno/albero da frutta,4
Toscana Bianco - 2016.0 - Ornellaia,444.0,Miscela,53.1832,22.7129,63.4466,albero da frutta/agrume/legno,4
Lodano Toscana - 2019.0 - Tua Rita,44.58,Miscela,47.1488,25.7299,59.6839,legno/Erbaceo/lieviti,22
Frascati Superiore Vigneto Santa Teresa - 2019.0 - Fontana Candida,10.55,Greco,46.3896,19.4059,65.5386,albero da frutta/agrume/Erbaceo,16
Rjgialla - 2020.0 - La Tunella,13.5,Ribolla Gialla,56.6647,26.2578,49.8195,albero da frutta/agrume/Erbaceo,12
Santannella - 2019.0 - Mandrarossa,12.0,Miscela,65.7181,11.7192,33.3505,legno/agrume/albero da frutta,4
Sauvignon - 2019.0 - Jermann,20.3,Sauvignon Blanc,54.8993,19.2666,56.1892,agrume/albero da frutta/Erbaceo,14
Lugana - 2019.0 - Ottella,16.5,Verdicchio,53.7108,22.1415,50.4821,albero da frutta/agrume/Erbaceo,3
Hellen Bianco - 2018.0 - Progetto Calcarius,14.98,Greco Bianco,51.9445,1.62082,45.364,agrume/albero da frutta/Erbaceo,13
IL Corzanello Bianco - 2020.0 - Corzano e Paterno,11.49,Miscela,43.5046,21.1052,68.9317,albero da frutta/agrume/Erbaceo,7
Altavilla della Corte Grillo - 2020.0 - Firriato,8.5,Grillo,58.0745,6.16132,38.4838,agrume/albero da frutta/Erbaceo,13
Sesto 21 Sauvignon - 2016.0 - Casata Merge,39.9,Sauvignon Blanc,40.7432,23.2975,69.1676,albero da frutta/agrume/Erbaceo,14
Catarratto - 2020.0 - Feudi Branciforti dei Bordonaro,5.9,Catarratto Bianco,60.6922,2.09086,33.1376,albero da frutta/Erbaceo/agrume,13
Palás Gavi - 2019.0 - Michele Chiarlo,8.6,Cortese,21.7662,0.0,74.8665,agrume/albero da frutta/Erbaceo,10
Vigna 'Castel Ringberg' Pinot Grigio - 2020.0 - Elena Walch,22.8,Pinot Grigio,41.3749,15.3427,40.4714,albero da frutta/Erbaceo/agrume,8
Bèru - 2016.0 - Siddura,32.9,Vermentino,68.1718,10.7781,31.909,albero da frutta/nota tropicale/legno,6
Jakot - 2016.0 - Radikon,35.98,Tocai Friulano,68.5743,24.4329,54.8608,agrume/Erbaceo/albero da frutta,12
Scalunera Etna Bianco - 2020.0 - Torre Mora,18.89,Carricante,59.293,2.25747,42.3751,Erbaceo/agrume/albero da frutta,15
Cialla Bianco - 2017.0 - Ronchi di Cialla,19.98,Miscela,62.1226,21.3521,50.9407,albero da frutta/Erbaceo/legno,22
Müller Thurgau Alto Adige - 2020.0 - J. Hofstätter,13.5,Müller-Thurgau,34.6448,10.5089,36.6986,albero da frutta/vegetale/nota tropicale,6
Derthona Timorasso Colli Tortonesi - 2019.0 - Vietti,23.9,Timorasso,60.3677,18.4282,51.5965,albero da frutta/Erbaceo/lieviti,21
Pinot Bianco - 2019.0 - Cembra,12.7,Pinot Blanc,49.0035,16.5071,60.656,agrume/albero da frutta/spezie,0
Petit Manseng - 2020.0 - Franz Haas,23.9,Petit Manseng,67.5807,22.2611,55.1155,nota tropicale/Erbaceo/agrume,5
Olivetani Bianco - 2018.0 - Ca 'Lustra Zanovello,10.0,Miscela,60.3509,19.4994,48.8428,Erbaceo/agrume/legno,18
Soave Classico - 2020.0 - Pieropan,10.9,Garganega,30.9349,0.279097,59.7901,albero da frutta/agrume/Erbaceo,17
Vermentino Il Bianco - 2020.0 - Il Torchio,16.58,Vermentino,57.1241,20.9262,53.7932,agrume/albero da frutta/Erbaceo,2
Friulano - 2013.0 - La Castellada,37.9,Friulano,67.9721,24.8439,44.9755,albero da frutta/legno/agrume,4
Chardonnay - 2020.0 - Planeta,23.7,Chardonnay,67.716,12.6435,28.7496,legno/albero da frutta/agrume,4
Thanks Bianco - 2020.0 - di Lenardo,16.66,Miscela,66.9039,30.5373,41.3088,legno/albero da frutta/agrume,4
Vitovska - 2019.0 - Kante,19.02,Vitovska,58.3223,16.7841,52.5954,Erbaceo/agrume/albero da frutta,12
Badde Nigolosu Bianco - 2019.0 - Tenute Dettori,36.8,Vermentino,72.2099,11.9408,39.5587,agrume/albero da frutta/Erbaceo,2
Eichhorn Pinot Bianco - 2020.0 - Manincor,23.9,Weissburgunder,44.5925,11.526,59.4302,albero da frutta/Erbaceo/agrume,0
Vola Vola Viognier - 2019.0 - Fina,8.39,Viognier,64.9764,17.7018,44.1429,agrume/albero da frutta/nota tropicale,11
Salina Bianco - 2020.0 - Hauner,12.4,Grillo,56.6217,6.14021,38.995,Erbaceo/agrume/albero da frutta,13
Friulano Rolat - 2019.0 - Raccaro,21.8,Friulano,64.7978,20.6042,53.0795,albero da frutta/Erbaceo/Invecchiamento,21
Alberta Ferretti Chardonnay - 2018.0 - Feudi del Pisciotto,13.5,Chardonnay,64.1407,22.2274,29.9964,legno/albero da frutta/lieviti,9
Otto Soave Classico - 2019.0 - Prà,10.78,Garganega,30.743,1.62503,59.8712,albero da frutta/agrume/Erbaceo,17
Jera Verdicchio di Matelica - 2015.0 - Borgo Paglianetto,26.58,Verdejo,53.0516,25.1493,63.0411,Erbaceo/albero da frutta/Floreale,21
Sauvignon - 2019.0 - Franz Haas,23.0,Sauvignon Blanc,67.6064,17.1515,60.1748,albero da frutta/agrume/vegetale,1
Malvasia - 2018.0 - Kante,18.9,Malvasia,59.2333,20.6054,49.93,Erbaceo/albero da frutta/agrume,20
Grillo Costadune - 2020.0 - Mandrarossa,7.0,Grillo,60.14,5.44142,44.626,agrume/albero da frutta/Erbaceo,13
Gavi - 2019.0 - La Bollina,9.5,Cortese,20.8905,0.028355,76.0495,albero da frutta/agrume/Erbaceo,10
Pinot Bianco Riserva Vorberg - 2017.0 - Terlan (Terlano),39.0,Pinot Blanc,45.6895,10.2793,57.2404,albero da frutta/Erbaceo/agrume,0
Etna Calderara Sottana Bianco - 2018.0 - Tenuta delle Terre Nere,39.9,Carricante,63.6652,8.64184,34.9279,Erbaceo/agrume/albero da frutta,15
Greco di Tufo - 2017.0 - Bambinuto,17.8,Greco Bianco,66.9318,0.0,36.8606,Erbaceo/agrume/albero da frutta,13
Pinot Bianco Moriz - 2018.0 - Tramin,16.28,Pinot Blanc,40.7121,3.83833,60.907,albero da frutta/Erbaceo/agrume,0
Pinot Bianco - 2020.0 - Girlan,9.3,Pinot Blanc,43.8649,0.591895,59.6527,albero da frutta/agrume/Erbaceo,0
Sauvignon Blanc - 2020.0 - I Feudi di Romans,12.68,Sauvignon Blanc,57.0766,22.3389,51.6951,albero da frutta/agrume/Erbaceo,14
Contessa Entellina Chiarandà - 2017.0 - Donnafugata,26.45,Chardonnay,67.5295,10.7741,35.1074,legno/albero da frutta/nota tropicale,6
Epos Frascati Superiore Riserva - 2017.0 - Poggio le Volpi,13.9,Miscela,53.0801,20.8281,65.6658,albero da frutta/agrume/Erbaceo,7
Vermentino Maremma Toscana - 2020.0 - Rocca di Frassinello,10.9,Vermentino,45.8361,18.7685,61.6137,agrume/albero da frutta/Erbaceo,2
Grisara Bianco - 2019.0 - Ceraudo,14.48,Pecorino,67.1768,2.05213,37.0775,agrume/albero da frutta/Erbaceo,12
Vitovska - 2018.0 - Zidarich,43.0,Vitovska,62.062,22.384,53.5026,albero da frutta/Erbaceo/agrume,12
Mezzo Braccio Riesling Toscana - 2018.0 - Tenuta Monteloro,14.5,Riesling,45.3123,24.7421,65.9278,Erbaceo/albero da frutta/agrume,12
Caliz Chardonnay - 2020.0 - Cantina Kurtatsch,9.88,Chardonnay,53.678,20.429,54.5971,nota tropicale/albero da frutta/agrume,11
Prail Sauvignon - 2020.0 - Colterenzio (Schreckbichl),12.3,Sauvignon Blanc,60.0316,19.4673,56.3762,agrume/albero da frutta/vegetale,1
Perdaudin Roero Arneis - 2019.0 - Negro Angelo,17.48,Arneis,62.5696,20.5636,53.1318,albero da frutta/agrume/Erbaceo,12
Staforte Soave Classico - 2019.0 - Prà,16.5,Garganega,30.9301,5.20527,57.2782,albero da frutta/Erbaceo/agrume,17
Flora Sauvignon - 2019.0 - Girlan,20.5,Sauvignon Blanc,64.1028,17.3871,53.8183,agrume/albero da frutta/vegetale,1
Strahler Pinot Bianco - 2020.0 - Stroblhof,18.2,Pinot Blanc,38.7903,0.29442,57.0424,albero da frutta/agrume/lieviti,0
Erbaluce di Caluso - 2020.0 - Cieck,10.6,Erbaluce,59.1551,20.9877,57.6766,albero da frutta/agrume/Erbaceo,12
Verdicchio di Matelica - 2019.0 - La Monacesca,14.4,Verdicchio,49.4188,24.8697,62.9742,albero da frutta/Erbaceo/agrume,3
Muscatedda Moscato di Noto - 2019.0 - Marabino,14.18,Moscato,61.681,13.6514,24.8151,albero da frutta/Erbaceo/agrume,13
Ciari Pinot Grigio - 2020.0 - Borgo Molino,8.9,Pinot Grigio,37.1173,18.9091,47.5835,albero da frutta/agrume/Erbaceo,8
Tino Vermentino di Sardegna - 2020.0 - Mora & Memo,16.3,Vermentino,63.8364,4.777,33.0444,Erbaceo/albero da frutta/agrume,2
Capo Martino - 2017.0 - Jermann,49.5,Chardonnay,63.1137,28.1374,48.02,albero da frutta/Erbaceo/legno,9
Lugana - 2019.0 - Villa della Torre,23.48,Trebbiano,52.7158,19.3447,50.5683,albero da frutta/spezie/lieviti,6
Sauvignon Blanc - 2019.0 - Sun Goddess,17.5,Sauvignon Blanc,58.894,20.48,53.4626,agrume/albero da frutta/nota tropicale,11
Cirò Bianco - 2020.0 - Tenuta Iuzzolini,7.78,Greco Bianco,59.908,6.16445,37.8955,agrume/albero da frutta/Erbaceo,13
Derthona - 2019.0 - Vigneti Massa,17.9,Timorasso,64.1973,21.0355,53.4033,Erbaceo/albero da frutta/agrume,20
Renesio Roero Arneis - 2020.0 - Malvirà,13.9,Arneis,59.345,24.3065,49.4794,Erbaceo/agrume/albero da frutta,12
Villa Di Chiesa Valli di Porto Pino - 2015.0 - Santadi,19.75,Vermentino,65.5244,10.3013,32.0178,legno/lieviti/albero da frutta,6
Pinot Grigio - 2006.0 - Gravner,186.0,Pinot Grigio,53.8262,11.128,37.9649,agrume/legno/Invecchiamento,18
Masseria dei Carmelitani Gavi - 2020.0 - Vite Colte,10.9,Cortese,19.0657,0.337825,75.6778,albero da frutta/agrume/Erbaceo,10
Chardonnay Toscana - 2018.0 - Monteverro,79.9,Chardonnay,51.1908,21.0283,55.4588,legno/Erbaceo/albero da frutta,9
Frascati Superiore Vigneto Santa Teresa - 2020.0 - Fontana Candida,6.5,Greco,46.3896,19.4059,65.5386,albero da frutta/agrume/Erbaceo,16
Arianiello - 2013.0 - Feudi Studi,29.0,Fiano,63.6041,5.4,37.0036,Erbaceo/albero da frutta/agrume,16
Gewürztraminer - 2018.0 - Taschlerhof,21.48,Gewürztraminer,64.6715,26.2318,30.2099,Erbaceo/nota tropicale/albero da frutta,5
Vermentino Bianco Toscana - 2020.0 - Belguardo,9.9,Vermentino,42.2367,20.9233,64.5553,agrume/albero da frutta/Erbaceo,2
Le Sèrole Pallagrello Bianco - 2018.0 - Terre del Principe,27.64,Pallagrello Bianco,66.0181,14.9891,34.4755,Erbaceo/albero da frutta/legno,22
Allemanda - 2019.0 - Planeta,10.9,Moscato Bianco,57.5066,9.02595,35.8399,albero da frutta/agrume/Floreale,11
Chardonnay - 2017.0 - Fina,13.4,Chardonnay,63.6855,7.64225,29.6835,legno/albero da frutta/Erbaceo,9
Capri - 2018.0 - Scala Fenicia,24.0,Miscela,65.7994,2.43451,45.1216,Erbaceo/agrume/Floreale,7
Moscato Giallo - 2020.0 - Manincor,15.1,Moscato Giallo,61.1088,24.3122,47.0794,albero da frutta/agrume/Erbaceo,12
Terralba - 2017.0 - Castello di Lispida,23.3,Friulano,66.9506,26.2129,48.1797,lieviti/legno/albero da frutta,6
Riesling - 2020.0 - Abbazia di Novacella (Stiftskellerei Neustift),13.55,Riesling,56.3359,27.0392,55.0297,Erbaceo/albero da frutta/agrume,12
Pinot Bianco - 2020.0 - Peter Zemmer,9.8,Weissburgunder,47.0632,0.63603,58.1059,albero da frutta/agrume/Erbaceo,0
Quojane di Serramarrocco - 2020.0 - Barone di Serramarrocco,12.96,Zibibbo,66.6784,11.9019,39.3538,albero da frutta/Erbaceo/agrume,13
Veneto Studio Bianco - 2016.0 - Ca' Rugate,15.98,Garganega,62.4124,22.7268,47.7497,Erbaceo/agrume/albero da frutta,17
Tradition Pinot Bianco - 2020.0 - Terlan (Terlano),15.0,Pinot Blanc,41.7484,2.04083,58.6697,albero da frutta/agrume/Erbaceo,0
Alteni di Brassica Langhe - 2017.0 - Gaja,99.0,Sauvignon Blanc,60.3804,22.6744,49.4871,agrume/albero da frutta/Erbaceo,14
Langhe Cinerino Bianco - 2020.0 - Abbona,19.93,Dolcetto,62.0223,27.904,48.3629,Erbaceo/legno/albero da frutta,22
Gewürztraminer Stoass - 2020.0 - Pfitscher,14.9,Gewürztraminer,61.8874,34.3567,25.8787,nota tropicale/Erbaceo/agrume,5
Moscato Giallo - 2019.0 - Manincor,16.98,Moscato Giallo,61.1088,24.3122,47.0794,albero da frutta/agrume/Erbaceo,12
Sauvignon (Selezione) - 2020.0 - Elena Walch,14.75,Sauvignon Blanc,56.1683,23.7755,54.416,vegetale/agrume/Erbaceo,1
Crocus Vernaccia di San Gimignano Riserva - 2018.0 - Casa Alle Vacche,13.89,Vernaccia di San Gimignano,59.3459,11.9305,58.86,Erbaceo/legno/agrume,18
Grüner Veltliner - 2018.0 - Garlider,21.18,Grüner Veltliner,63.073,24.479,50.6205,albero da frutta/Erbaceo/legno,22
Friulano - 2018.0 - Villa Russiz,16.93,Friulano,61.3876,21.6485,49.6791,albero da frutta/Erbaceo/agrume,21
Etna Bianco - 2019.0 - Planeta,12.5,Carricante,60.5187,2.71245,39.8199,Erbaceo/albero da frutta/agrume,15
Weissburgunder - 2018.0 - Falkenstein,16.5,Pinot Blanc,43.7444,8.50959,57.6574,albero da frutta/Erbaceo/agrume,0
Pinot Bianco Alto Adige Kristallberg - 2020.0 - Elena Walch,25.15,Pinot Blanc,40.647,0.736355,59.6105,albero da frutta/Erbaceo/agrume,0
Gorgona - 2019.0 - Frescobaldi,78.0,Vermentino,46.7049,22.6739,64.3578,Erbaceo/albero da frutta/nota tropicale,5
Praepositus Sylvaner - 2019.0 - Abbazia di Novacella (Stiftskellerei Neustift),16.6,Sylvaner,62.3521,24.1333,55.3976,albero da frutta/Erbaceo/legno,22
Farnito Chardonnay Toscana - 2017.0 - Carpineto,13.44,Chardonnay,45.718,27.683,58.362,legno/albero da frutta/agrume,4
Campanaro - 2009.0 - Feudi di San Gregorio,37.0,Miscela,57.78,11.3465,42.5316,agrume/Erbaceo/albero da frutta,7
Le Mie Origini Catarratto - 2019.0 - Alessandro Viola,25.0,Catarratto Bianco,60.212,10.2124,39.5518,Erbaceo/albero da frutta/agrume,13
Langhe Sauvignon - 2019.0 - Marchesi di Gresy,17.2,Sauvignon Blanc,65.0145,25.2217,52.2715,agrume/Erbaceo/albero da frutta,14
Südtirol Terlaner Weissburgunder Berg - 2019.0 - Ignaz Niedrist,19.3,Weissburgunder,42.8584,5.53938,59.7911,albero da frutta/Erbaceo/nota tropicale,5
Etna Bianco - 2015.0 - Azienda Agricola Le Vigne di Eli,25.0,Carricante,58.9513,0.0,37.2889,Erbaceo/albero da frutta/agrume,15
Bianco Fiordaliso - 2020.0 - Cantina Roccafiore,9.5,Grechetto,39.7551,19.9817,65.2923,albero da frutta/Erbaceo/agrume,12
Sophie - 2020.0 - Manincor,31.3,Chardonnay,61.883,20.6686,48.617,albero da frutta/legno/agrume,4
Müller Thurgau - 2019.0 - Bottega Vinai,7.88,Müller-Thurgau,30.7204,16.0314,43.6792,agrume/albero da frutta/vegetale,1
Alteni di Brassica Langhe - 2013.0 - Gaja,96.0,Sauvignon Blanc,60.3804,22.6744,49.4871,agrume/albero da frutta/Erbaceo,14
Chardonnay Kleinstein - 2020.0 - Cantina Bolzano / Kellerei Bozen,13.5,Chardonnay,65.143,24.3166,52.1287,nota tropicale/albero da frutta/lieviti,6
Janare Senete Falanghina del Sannio - 2020.0 - La Guardiense,9.9,Falanghina,61.7312,5.60396,36.3282,albero da frutta/agrume/nota tropicale,11
Contrada Salvarenza Vecchie Vigne Soave Classico - 2018.0 - Gini,25.3,Garganega,34.8995,10.7488,56.1063,albero da frutta/Erbaceo/agrume,17
Stoan - 2018.0 - Tramin,36.0,Miscela,62.2515,24.4306,49.1887,albero da frutta/nota tropicale/Erbaceo,5
Teresa Manara Chardonnay - 2020.0 - Cantele,12.3,Chardonnay,62.3854,4.03972,36.966,legno/albero da frutta/agrume,4
Tascante Buonora Etna Bianco - 2020.0 - Tasca d'Almerita,18.8,Carricante,57.96,4.20021,46.0657,agrume/albero da frutta/Erbaceo,15
Feldmarschall von Fenner Müller - 2018.0 - Tiefenbrunner,42.8,Müller-Thurgau,35.9801,20.2541,30.0994,albero da frutta/Erbaceo/agrume,13
Tenuta Guado al Tasso Vermentino Bolgheri - 2021.0 - Antinori,12.9,Vermentino,41.776,21.9949,66.6052,agrume/albero da frutta/Erbaceo,2
Otto Soave Classico - 2018.0 - Prà,11.38,Garganega,30.743,1.62503,59.8712,albero da frutta/agrume/Erbaceo,17
Gaun Chardonnay - 2019.0 - Alois Lageder,15.9,Chardonnay,57.0834,22.1769,51.1864,albero da frutta/legno/Erbaceo,9
Collezione di Famiglia Viognier - 2019.0 - Barone Montalto,12.0,Viognier,60.7447,18.504,34.8324,albero da frutta/nota tropicale/agrume,11
Terre di Tufi Toscana Bianco - 2015.0 - Teruzzi & Puthod,13.9,Miscela,47.7158,28.1672,60.825,albero da frutta/agrume/legno,4
Müller Thurgau - 2019.0 - Tramin,10.9,Müller-Thurgau,30.6351,9.30019,33.4044,albero da frutta/agrume/Erbaceo,13
Slatnik - 2019.0 - Radikon,31.8,Chardonnay,66.848,23.3848,52.9719,agrume/albero da frutta/Erbaceo,12
Orsone Sauvignon - 2020.0 - Bastianich,13.4,Sauvignon Blanc,53.7363,25.8104,52.9921,agrume/albero da frutta/vegetale,1
Sella Soave Classico - 2020.0 - Sartori di Verona,8.9,Miscela,34.4821,3.91964,51.8464,albero da frutta/Invecchiamento/Erbaceo,7
Ribolla Gialla - 2015.0 - Terpin Franco,28.5,Ribolla Gialla,65.8399,19.6008,53.4202,agrume/Erbaceo/albero da frutta,12
Collio Sauvignon - 2018.0 - Schiopetto,17.0,Sauvignon Blanc,62.6599,25.479,51.1245,agrume/albero da frutta/vegetale,1
L'Ariella Greco di Tufo - 2019.0 - Vinosia,10.9,Greco,64.8871,5.40886,35.2607,Erbaceo/albero da frutta/agrume,16
Stoan - 2019.0 - Tramin,25.95,Gewürztraminer,62.2515,24.4306,49.1887,albero da frutta/nota tropicale/Erbaceo,5
Maso Toresella Chardonnay Trentino Riserva - 2017.0 - Cavit,21.0,Chardonnay,64.4804,22.355,46.6517,legno/albero da frutta/Erbaceo,9
Lupus in Fabula - 2020.0 - Tenute Olbios,16.83,Vermentino,62.2098,3.49515,33.2306,Erbaceo/agrume/albero da frutta,2
Sylvaner - 2016.0 - Köfererhof,21.9,Sylvaner,59.8845,24.3901,53.0376,albero da frutta/agrume/Erbaceo,20
Le Petit Prince Pinot Gris - 2018.0 - Le Vieux Joseph,22.48,Pinot Gris,42.5,5.0,30.0,albero da frutta,6
Piano Maltese Sicillane - 2019.0 - Tenuta Rapitalà,7.2,Chardonnay,60.9407,2.83739,33.0259,albero da frutta/legno/Erbaceo,9
Malvasia Carso - 2019.0 - Castelvecchio,16.48,Malvasia,57.1567,18.4611,52.8407,agrume/albero da frutta/vegetale,1
Kanimari Vermentino di Sardegna - 2019.0 - Nuraghe Crabioni,15.2,Vermentino,55.3641,0.0,46.6017,spezie/Erbaceo/Invecchiamento,2
Sauvignon Winkl - 2021.0 - Terlan (Terlano),19.9,Sauvignon Blanc,60.8376,20.8543,54.9046,agrume/albero da frutta/vegetale,1
Opale - 2020.0 - Mesa,18.45,Vermentino,64.0961,3.11315,38.3639,Erbaceo/albero da frutta/agrume,2
Sot Lis Rivis - 2018.0 - Ronco del Gelso,16.78,Pinot Grigio,45.0669,22.8434,40.5277,albero da frutta/legno/Erbaceo,22
Litorale Vermentino - 2020.0 - Val delle Rose,13.0,Vermentino,42.6898,23.9294,66.4946,albero da frutta/agrume/Erbaceo,2
Chardonnay Arvum - 2019.0 - Pfitscher,12.9,Chardonnay,57.8709,11.8653,54.881,albero da frutta/legno/Erbaceo,9
Chardonnay - 2020.0 - Peter Zemmer,10.4,Chardonnay,55.4501,24.8599,41.0363,albero da frutta/agrume/Erbaceo,12
Praepositus Riesling - 2017.0 - Abbazia di Novacella (Stiftskellerei Neustift),30.98,Riesling,60.4837,25.5769,54.9594,Erbaceo/albero da frutta/agrume,12
Greco Di Tufo Cutizzi - 2018.0 - Feudi di San Gregorio,17.5,Greco,60.4333,5.56963,45.1185,albero da frutta/Erbaceo/agrume,16
Verdicchio di Matelica - 2020.0 - La Monacesca,13.5,Verdicchio,49.4188,24.8697,62.9742,albero da frutta/Erbaceo/agrume,3
Plus - 2016.0 - Bastianich,33.0,Chardonnay,69.1714,31.931,48.8773,Erbaceo/agrume/albero da frutta,12
Collio Pinot Bianco - 2019.0 - Schiopetto,19.5,Pinot Blanc,42.0657,2.11078,57.3788,albero da frutta/lieviti/Erbaceo,21
Soave Classico - 2020.0 - Monte Tondo,10.58,Garganega,30.2121,2.37255,57.3942,albero da frutta/agrume/Erbaceo,17
Piere Sauvignon Blanc - 2008.0 - Vie di Romans,37.0,Sauvignon Blanc,64.9492,24.5267,52.8828,agrume/albero da frutta/vegetale,1
Grillo Kados Risignolo - 2019.0 - Duca di Salaparuta,10.4,Grillo,59.7137,7.10201,35.0899,Erbaceo/albero da frutta/agrume,13
Sanct Valentin Weissburgunder (Pinot Bianco) - 2019.0 - St. Michael-Eppan,23.3,Pinot Blanc,45.8801,0.7077,56.0951,albero da frutta/legno/agrume,4
Catarratto - 2019.0 - Barraco,19.9,Catarratto Bianco,62.555,7.04206,33.4423,agrume/Erbaceo/albero da frutta,13
Pinot Bianco - 2019.0 - Colterenzio (Schreckbichl),16.25,Pinot Blanc,38.1552,12.6149,58.3391,Erbaceo/agrume/albero da frutta,0
Fiano Salento Roycello - 2016.0 - Tormaresca,10.9,Fiano,58.3434,10.2139,39.8318,albero da frutta/agrume/legno,4
Alteni di Brassica Langhe - 2019.0 - Gaja,104.99,Sauvignon Blanc,60.3804,22.6744,49.4871,agrume/albero da frutta/Erbaceo,14
Riesling Praecipuus - 2019.0 - Roeno,19.2,Riesling Renano,59.2077,25.0612,57.2045,Erbaceo/albero da frutta/agrume,12
Joseph Gewürztraminer - 2021.0 - J. Hofstätter,14.4,Gewürztraminer,64.9309,41.906,28.9075,nota tropicale/albero da frutta/Erbaceo,5
'Askos' Verdeca - 2021.0 - Li Veli,15.4,Verdeca,64.7363,7.82405,34.4239,albero da frutta/Erbaceo/agrume,13
Gaiospino - 2019.0 - Coroncino,26.0,Verdicchio,58.5024,32.123,63.0698,albero da frutta/Erbaceo/legno,22
Roero Arneis Anterisio - 2020.0 - Cascina Chicco,12.5,Arneis,58.9689,21.5858,54.0034,albero da frutta/agrume/Erbaceo,12
Abbazia di Rosazzo - 2018.0 - Livio Felluga,39.0,Miscela,63.6026,28.4855,50.5231,albero da frutta/Erbaceo/legno,22
Nuances - 2017.0 - Ottin - Viticulteur Encaveur,27.5,Petite Arvine,63.0103,14.4302,52.6077,legno/albero da frutta/nota tropicale,6
Sylvaner - 2020.0 - Pacherhof,16.5,Sylvaner,57.4373,18.8417,56.9358,albero da frutta/Erbaceo/agrume,20
Kerner - 2019.0 - Villscheider,18.05,Kerner,56.1918,21.6332,51.2542,albero da frutta/agrume/nota tropicale,11
