Name,R,G,B,Clusters
Vermentino Bianco Toscana 2020'.png,161.29144246290534,154.63057810884143,133.77955235181116,2
Vermentino Il Bianco 2020'.png,182.1393885537807,150.34321518758728,111.49894926085406,3
Vermentino Isola dei Nuraghi 2020'.png,190.05197431538687,169.73254624526777,147.03969052006093,4
Vermentino Maremma 2020'.png,187.4757867963771,185.0497895248049,161.1441728528973,4
Vermentino Maremma Toscana 2020'.png,157.0721952154611,154.94766985068495,106.44744629876948,3
Vermentino Riviera Ligure di Ponente 2020'.png,141.46884920051357,121.22498933477242,91.85655910701419,7
Vermentino Toscana 2020'.png,175.2475000520972,161.27394791010047,110.30897782245692,3
Vermentino di Gallura 2020'.png,172.2816545774303,162.35022170662094,121.49415915451004,2
Vermentino di Gallura Superiore 2019'.png,183.40668420486648,143.43035842015954,118.1965698904087,3
Vermentino di Gallura Superiore 2020'.png,152.41034200669458,147.67418643298976,118.40840257683072,0
Vermentino di Sardegna 2020'.png,154.63554376152436,147.56728494370753,132.40409593933998,2
Vermignon 2020'.png,156.9439868862864,155.1085428951332,146.61727219508913,2
Vernaccia di Oristano Riserva 2004'.png,150.39425876962903,136.86948493185693,133.0304861158542,6
Vernaccia di San Gimignano (Pancole) 2020'.png,138.25882236148374,125.95448913529574,93.01777186297757,7
Vernaccia di San Gimignano 2020'.png,160.86184548653335,154.07282464509322,122.68341211363148,2
Vernaccia di San Gimignano Blanco 2021'.png,140.1193529490703,141.46180030270324,109.76861849499251,0
Vernaccia di San Gimignano Riserva 2016'.png,146.45896471864293,138.41264051783025,130.74209751641635,6
Versalto Pinot Bianco 2019'.png,154.3449820822689,142.44987845374226,115.23388125702542,0
Versiano Verdicchio dei Castelli di Jesi Classico Superiore 2020'.png,130.86074022919684,120.43385622610528,109.63227305003599,1
Vertis Verdicchio di Matelica 2018'.png,121.17863633810171,119.17071255203071,110.8419796126199,1
Vespa Bianco 2017'.png,128.66266883964897,110.03673183506123,71.54299406650522,5
Vespaiolo 2019'.png,155.33753892733077,136.58246959255058,122.96120933042258,0
Via del Campo Falanghina 2020'.png,151.2941946451791,166.71833708854172,142.33327363731127,2
Viafrancia Riserva Bianco 2019'.png,101.9971236022884,112.1610412467436,113.89390815161971,1
Vieris Sauvignon Blanc 2020'.png,152.46019230022134,145.32339716569913,128.8690203635025,0
Vigna 'Castel Ringberg' Pinot Grigio 2020'.png,147.5177682026266,133.68609416911525,108.9066261795234,7
Vigna 'Castel Ringberg' Sauvignon 2020'.png,148.90475474024316,133.50459309683976,108.3414150024099,7
Vigna Astroni Campi Flegrei Falanghina 2016'.png,142.03633280980145,157.50930825267065,143.39416529160493,2
Vigna Cicogna Greco di Tufo 2020'.png,138.38920676490494,136.17301566785702,123.02083356162109,0
Vigna Costa Riesling 2018'.png,159.53403964020208,140.4219132667341,114.03848679541585,0
Vigna Di Gabri 2020'.png,145.2921330339968,138.68876143732632,127.46998108743631,6
Vigna Il Cantico della Figura Castelli di Jesi Verdicchio Riserva Classico 2017'.png,171.4210159399435,149.11728506743393,129.60007867342082,2
Vigna Meira Langhe 2016'.png,150.49525851217263,134.75496864606941,117.89662494417873,0
Vigna Santa Margherita Vernaccia di San Gimignano 2020'.png,153.37159401206722,149.43477168364225,136.97560441747865,2
Vigna Senza Nome Moscato d'Asti 2021'.png,153.59202389421648,141.97388602741523,83.97702767108746,7
Vigna ai Sassi Riserva Vernaccia di San Gimignano 2019'.png,155.93271565333436,151.65759974051784,138.3103465706884,2
Vigna del Vulcano Lacryma Christi del Vesuvio Bianco 2016'.png,123.87348067962841,114.73305761550994,102.06877727355045,1
Vigna della Congregazione Fiano di Avellino 2018'.png,164.73431718047397,159.4866889510506,142.72529517020774,2
Vigna delle Forche Müller Thurgau 2017'.png,137.7692924884058,125.1140739328034,115.12415413865907,1
Vigne 2019'.png,132.26404736664628,90.39092964059128,69.95309488415053,5
Vigne Cinquant'Anni Friulano 2016'.png,127.13094736443121,114.49318964982362,96.31382649756563,1
Vigne Sparse Arneis Roero 2020'.png,152.55983075758937,155.14912497462612,136.83539560433945,2
Vigneti di Carbonare Soave Classico 2019'.png,163.54165986012225,156.78295225453263,139.90634122056616,2
Vigneti di Foscarino Soave Classico 2019'.png,151.99031186875297,155.8492861709671,155.9003829750418,2
Vigneto Fostine Sauvignon 2015'.png,118.27800418721058,106.67750557675424,80.43723652393736,5
Vigneto Runcata Soave Superiore 2018'.png,158.02658522965135,132.6382359628786,109.72347881505894,7
Vigneto Torricella Orvieto Classico 2019'.png,159.91539264975123,153.90607217190424,115.78766172911367,3
Vigneto del Balluccio Verdicchio dei Castelli di Jesi Classico Superiore 2020'.png,154.95297737329992,146.37353790362928,134.2649718920216,2
Vigneto di Popoli Trebbiano d'Abruzzo 2017'.png,188.41587294193286,152.80380859641107,109.1133068213506,3
Vigneto du Lot Soave Classico 2018'.png,152.87654527506206,153.22044239674406,142.11957015915235,2
Vign’angena Vermentino di Gallura 2020'.png,196.27896176116158,175.41112633213072,134.29701317242902,4
Villa Angela Falerio Pecorino 2020'.png,174.4759323814954,172.08251554664915,150.25542957792592,4
Villa Angela Pecorino Offida 2020'.png,196.01092406532135,178.45013583741581,129.40923081298274,4
Villa Antinori Toscana Bianco 2021'.png,201.95436118093613,193.66913021955773,175.014467973365,4
Villa Bucci Riserva 2017'.png,158.5784768918321,150.85489716943232,119.02967170037074,0
Villa Canlungo Black Label Pinot Grigio 2020'.png,113.08903993040596,100.12494178901663,84.51234999446709,5
Villa Cordevigo Bianco 2017'.png,146.96291513574727,134.67508289492866,123.19535091954151,0
Villa Di Chiesa Valli di Porto Pino 2019'.png,132.02354538275767,126.84315133017658,108.64398624880944,1
Villa Fidelia Bianco 2017'.png,164.92632936449854,150.61054828564286,116.74364407269695,3
Villa Fieschi Çimixà Portofino 2018'.png,152.86869926733294,140.3556267514214,93.07797700810632,7
Villa Gemma Colline Teatine Bianco 2019'.png,136.86435248227406,120.61658585913351,108.03686734574616,1
Villa Margon Chardonnay 2018'.png,134.83022278546437,136.58437443054265,135.34172264960935,6
Villa dei Baroni Bianco 2017'.png,157.3912829106332,149.2362628565672,132.93382711122948,2
Vinnae (Servus Cella) Ribolla Gialla 2020'.png,142.98040452604465,133.51953664788786,100.56337383392994,7
Vino della Stella Fiano de Avellino 2018'.png,172.46065058441593,152.52564374556823,138.3742172516253,2
Vintage Tunina 2019'.png,147.08031686069737,139.21130785713535,72.2729304137326,7
Viognier Lazio Bianco 2020'.png,143.47601242623202,139.10232454173217,126.86732793606791,6
Viognier Vino Biologico 2020'.png,131.62584714395436,123.51514925247696,113.29518268210848,1
Viridis Langhe Sauvignon 2020'.png,167.06235773671165,154.1859966683987,129.3521110281969,2
Vitese Grillo 2020'.png,123.26854366896575,135.39436420423013,143.1954366272408,6
Vitovska 2017'.png,146.9862709759714,146.80517373766014,152.03458177738676,6
Vitovska 2018'.png,106.15687035937896,76.52873046343694,67.23022842782726,5
Vitovska 2019'.png,158.81906706372547,124.88128220701968,101.57007588340491,7
Vivia Maremma Toscana 2020'.png,191.46754191727416,180.80020388674953,155.66503756967597,4
Vogelmaier Moscato Giallo 2020'.png,132.0736026158767,118.58281882564152,97.110761504583,1
Voglar Sauvignon 2018'.png,136.72421074528668,119.72894223137169,88.75246475450696,7
Vola Vola Viognier 2019'.png,157.59725885941037,138.45251893699876,118.1545428665356,0
Vom Stein Pinot Bianco 2019'.png,159.81119519682036,139.60974854845838,118.6060441157507,0
Vulcaia Fume Sauvignon del Veneto 2009'.png,178.7904586728548,174.6312121041478,162.3312222057459,4
Vulcanico Falanghina 2020'.png,145.77829028135628,131.3017469812591,110.53450155068259,7
Vulkà Etna Bianco 2019'.png,149.4905749537408,146.777368827759,131.56066281377576,6
Weinberg Dolomiten Cuvée 2020'.png,147.46150045909292,129.84486973338002,109.87720418721983,7
Weissburgunder (Pinot Bianco) 2019'.png,174.39358651014956,169.28249611836273,132.8609041112917,2
Weissburgunder 2018'.png,185.0668957580253,164.38366156335726,114.37958286502864,3
Weissburgunder Five Years Riserva 2011'.png,123.69377831423371,110.9420340566862,87.51936293694607,5
Weissburgunder Pinot Bianco 2020'.png,176.65833868643443,160.1547291056432,126.07605858774143,2
Weissburgunder Riserva 2017'.png,124.11001749531643,119.15443196174652,96.50628192295508,1
Where Dreams have no end (W... Dreams...) 2019'.png,161.67768711174688,142.53609106083258,105.40649606055932,3
XL 2018'.png,137.38777238167887,103.70348000287109,71.13635070874005,5
Yellow Hills Ribolla Gialla 2018'.png,155.24156873734438,149.59214644051283,139.32750679674717,2
Ylice Verdicchio dei Castelli di Jesi Classico Superiore 2018'.png,137.2542719840283,137.5998954407177,136.44030387586776,6
Zagreo 2018'.png,151.38391774287354,149.78843347585155,134.33101962929362,2
Zahara 2018'.png,149.86736499863292,144.00520132261934,142.29277936621014,6
Zibibbo 2020'.png,135.01806528296837,123.73350522376964,106.36131038331887,1
Zibibbo in Pithos 2020'.png,142.36832207494328,133.4700303883149,118.1405507153245,0
Ziru 2018'.png,157.41443119868742,133.69593248189986,101.10447157879985,7
Zìn Fiano 2020'.png,149.31175439328277,144.64917877622023,125.05771683379854,0
de Vite 2020'.png,181.8342382393328,156.56734440276279,113.22445173454467,3
βιαηκΩ Bianco 2020'.png,157.86744414621984,137.67877426055827,95.43839997074751,7
