company;name;avg_review;num_review;price;food_advice;country;region;wine_type;year;legg_strutt;secco_dolce;piatto_acid;notes
Bruno Rocca;Coparossa Barbaresco ;4.3;64;114.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2009;55.0511;67.2054;2.66075;legno/frutti rossi/Erbaceo
Vietti;Barolo Brunate ;4.3;61;165.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;62.0441;79.5725;14.6057;Erbaceo/frutti rossi/legno
Antinori;Tenuta Tignanello 'Solaia' ;4.5;91;769.0;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Sauvignon;1985;53.8514;41.8679;14.8718;legno/bacche nere/Erbaceo
Nada Fiorenzo;Seifile ;4.3;55;69.0;Manzo / Pasta / Agnello;Italia;Langhe;Nebbiolo;2007;65.629;45.4429;22.3814;Erbaceo/frutti rossi/bacche nere
Canalicchio di Sopra;Brunello di Montalcino ;4.4;221;77.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;48.0214;57.6512;9.06536;Erbaceo/legno/frutti rossi
Ruffino;Alàuda ;4.5;122;73.5;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Sauvignon;2016;59.1885;43.9372;20.9976;legno/bacche nere/Erbaceo
Fattoria del Pino;Brunello di Montalcino ;4.4;101;48.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;44.8799;54.2197;6.61094;Erbaceo/frutti rossi/legno
Roagna;Barbaresco Albesani ;4.6;45;139.36;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2015;65.7447;70.2101;0.0;Erbaceo/frutti rossi/spezie
Giacomo Conterno;Barbera d'Alba Cerretta ;4.3;30;61.0;Pasta / Vitello / Maiale;Italia;Barbera d'Alba;Barbera;2018;57.9708;26.7857;9.64409;frutti rossi/bacche nere/Erbaceo
Tenuta CastelGiocondo;Brunello di Montalcino ;4.2;4395;40.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;48.6478;57.2441;6.56036;legno/Erbaceo/frutti rossi
Tenuta Luce;Luce Brunello di Montalcino ;4.6;497;119.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;51.7219;58.0105;12.1889;legno/Erbaceo/bacche nere
Masseria Capoforte;Primitivo ;4.3;215;13.5;Manzo / Pasta / Agnello;Italia;Salento;Primitivo;2018;67.4407;21.4394;44.4811;legno/bacche nere/frutti rossi
Brovia;Garblèt Sué Barolo ;4.3;93;117.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;65.4882;72.7554;2.74647;Erbaceo/legno/frutti rossi
Biserno;Lodovico ;4.6;409;465.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2015;58.9703;41.3007;15.3419;legno/bacche nere/Erbaceo
Albino Armani;Cuslanus Amarone della Valpolicella Classico ;4.4;89;41.7;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2015;78.7459;24.3376;44.2626;legno/bacche nere/frutti rossi
Tenuta San Guido;Sassicaia ;4.7;4630;450.0;Manzo / Pasta / Agnello;Italia;Bolgheri Sassicaia;Miscela;2016;62.0472;64.0325;10.295;legno/bacche nere/Erbaceo
La Cappuccina;Campo Buri Carmenérè - Oseleta ;4.3;150;30.0;Manzo / Pasta / Agnello;Italia;Veneto;Miscela;2015;67.1099;39.1759;23.0264;legno/frutti rossi/Erbaceo
Colli Della Murgia;Symbol Primitivo ;4.4;33;22.9;Manzo / Pasta / Agnello;Italia;Puglia;Primitivo;2016;65.2119;25.9848;40.8597;bacche nere/legno/Erbaceo
Nativ;Eremo San Quirico ;4.3;81;16.8;Manzo / Pasta / Agnello;Italia;Irpinia Campi Taurasini;Aglianico;2018;85.0;38.1884;39.5993;legno/bacche nere/frutti rossi
Mastrojanni;Vigna Loreto Brunello di Montalcino ;4.3;1193;126.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;49.1105;58.2802;9.66197;legno/Erbaceo/frutti rossi
Villa Spinosa;Guglielmi di Jago Amarone della Valpolicella Classico ;4.6;64;139.98;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;1998;82.0038;28.8385;49.0397;legno/frutta secca/spezie
Antinori;Tignanello ;4.5;8772;336.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2010;53.2223;42.2512;10.8422;legno/bacche nere/Erbaceo
Antinori;Tenuta Guado al Tasso Bolgheri Superiore ;4.6;1326;170.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Cabernet Sauvignon;2017;65.7712;64.2851;10.9869;legno/bacche nere/Erbaceo
Michele Chiarlo;Barolo Cannubi ;4.4;97;103.98;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;62.7019;79.5426;4.31773;Erbaceo/frutti rossi/legno
Loredan Gasparini;Capo di Stato ;4.3;26;50.0;Manzo / Pasta / Agnello;Italia;Montello e Colli Asolani;Miscela;2017;65.6127;43.8975;16.9805;Erbaceo/bacche nere/legno
Viberti Giovanni;Bricco delle Viole Barolo Riserva ;4.3;69;104.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;59.2943;75.8366;9.26403;Erbaceo/legno/frutti rossi
Tenuta San Guido;Guidalberto ;4.2;4567;42.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2018;50.9431;41.0416;8.4154;legno/bacche nere/Erbaceo
Paolo Scavino;Bric Dël Fiasc Barolo ;4.3;121;100.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;62.9797;76.5326;7.65733;Erbaceo/legno/frutti rossi
Varvaglione;Cosimo Varvaglione Collezione Privata Negroamaro del Salento ;4.4;97;24.5;Manzo / Pasta / Agnello;Italia;Salento;Negroamaro;2017;77.143;37.1748;29.9993;bacche nere/spezie/legno
Produttori Vini Manduria;Sonetto Primitivo di Manduria Riserva ;4.3;143;28.45;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2015;66.6054;27.4841;39.596;legno/bacche nere/frutta secca
Querciabella;Toscana Camartina ;4.3;48;99.9;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2016;52.5941;42.8186;12.797;legno/bacche nere/Erbaceo
Conterno Fantino;Barolo Ginestra Vigna del Gris ;4.3;111;77.5;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;64.0438;77.61;5.65041;Erbaceo/legno/bacche nere
Masi;Costasera Amarone della Valpolicella Classico ;4.3;511;102.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;1999;85.0;23.5683;48.3395;legno/bacche nere/Erbaceo
Capannelle;Solare Toscana ;4.4;94;44.9;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2015;50.5614;43.2317;10.3446;legno/Erbaceo/bacche nere
Roberto Voerzio;La Serra Barolo ;4.5;102;255.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2001;61.9581;78.1891;15.1062;Erbaceo/frutti rossi/legno
San Giusto a Rentennano;Percarlo ;4.3;266;186.0;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2015;51.6436;48.7284;11.5579;legno/Erbaceo/frutti rossi
Quintarelli Giuseppe;Amarone della Valpolicella Classico ;4.7;369;320.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2012;82.7095;25.6376;50.3312;legno/bacche nere/Erbaceo
Castello dei Rampolla;d'Alceo ;4.4;184;177.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2000;52.3442;45.1392;17.679;legno/bacche nere/Erbaceo
Marchesi Alfieri;Alfiera Barbera d'Asti Superiore ;4.3;44;26.0;Pasta / Vitello / Maiale;Italia;Barbera d'Asti;Barbera;2018;59.0803;30.6521;18.3469;legno/bacche nere/frutti rossi
Poggio di Sotto;Brunello di Montalcino Riserva ;4.6;163;450.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2011;46.5783;53.1578;8.68687;legno/Erbaceo/frutti rossi
Velenosi;Verso Sera Colline Teramane ;4.3;43;79.0;Manzo / Pasta / Vitello;Italia;Montepulciano d'Abruzzo Colline Teramane;Montepulciano;2018;42.7048;35.4518;23.4608;frutti rossi/legno/bacche nere
Monte del Frá;Amarone della Valpolicella Classico Lena di Mezzo ;4.3;109;28.7;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2017;85.0;24.4378;49.2852;legno/bacche nere/frutti rossi
Banfi;Brunello di Montalcino ;4.2;3364;69.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2007;47.4791;54.4504;4.35101;legno/Erbaceo/frutti rossi
Gaja;Sorì Tildìn (Barbaresco) Langhe ;4.6;127;598.0;Manzo / Pasta / Agnello;Italia;Langhe;Nebbiolo;2011;63.677;68.56;8.68274;Erbaceo/legno/frutti rossi
Ceretto;Barbaresco Asili ;4.3;31;148.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2018;52.5062;74.8184;0.928362;frutti rossi/Erbaceo/legno
Santi;Amarone della Valpolicella ;4.3;58;30.8;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2015;85.0;21.5289;50.3535;legno/bacche nere/Erbaceo
Corte dei Venti;Brunello di Montalcino ;4.3;262;45.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;48.2585;49.6954;3.73406;Erbaceo/legno/frutti rossi
Fratelli Revello;Barolo Cerretta ;4.3;47;48.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;57.2376;84.3842;0.0;Erbaceo/frutti rossi/legno
Margherita Otto;Barolo ;4.3;35;90.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;59.7554;81.465;0.0;spezie/legno/Erbaceo
Castello di Ama;L'Apparita ;4.4;229;225.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2007;53.3826;43.5032;13.1737;legno/Erbaceo/bacche nere
Mascarello Giuseppe e Figlio;Barolo Monprivato ;4.4;436;239.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;55.855;74.2535;7.34307;frutti rossi/Erbaceo/legno
Castello di Ama;L'Apparita ;4.4;89;195.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;1994;53.3826;43.5032;13.1737;legno/Erbaceo/bacche nere
Siro Pacenti;Pelagrilli Brunello di Montalcino ;4.3;208;51.7;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;46.4185;58.7078;8.87561;legno/frutti rossi/Erbaceo
Poggio Antico;Brunello di Montalcino ;4.4;181;50.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;46.4004;53.1607;5.81559;legno/Erbaceo/frutti rossi
Bruno Giacosa;Falletto Barolo ;4.3;226;336.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2009;60.1201;75.1187;10.3601;Erbaceo/frutti rossi/legno
Prunotto;Vigna Colonnello Barolo Riserva Bussia ;4.3;63;203.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;58.7034;74.07;2.0766;frutti rossi/Erbaceo/legno
Abbazia di Novacella (Stiftskellerei Neustift);Praepositus Pinot Nero Riserva ;4.3;44;27.8;Manzo / Vitello / Cacciagione (cervo, camoscio);Italia;Südtirol - Alto Adige;Pinot Nero;2018;41.8402;24.233;10.2463;legno/frutti rossi/Erbaceo
Sandrone;Barolo Le Vigne ;4.3;188;114.4;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;61.9831;75.957;9.53;Erbaceo/legno/frutti rossi
Dal Forno Romano;Valpolicella Superiore Monte Lodoletta ;4.5;733;99.0;Manzo / Pasta / Vitello;Italia;Valpolicella;Corvina;2013;53.7444;39.4159;25.0749;legno/bacche nere/Erbaceo
Produttori del Barbaresco;Barbaresco Riserva Montefico ;4.3;99;49.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2014;63.3107;73.4346;7.45036;Erbaceo/frutti rossi/legno
Corte dei Venti;Brunello di Montalcino ;4.4;35;47.43;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2017;48.2585;49.6954;3.73406;Erbaceo/legno/frutti rossi
Di Majo Norante;Don Luigi Riserva ;4.3;252;24.79;Manzo / Pasta / Agnello;Italia;Molise;Montepulciano;2016;84.1676;48.157;29.0916;legno/bacche nere/Erbaceo
Vietti;Barolo Riserva Villero ;4.5;47;314.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;66.3235;82.0909;13.7773;Erbaceo/legno/spezie
Quintarelli Giuseppe;Amarone della Valpolicella Classico ;4.8;176;255.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2013;82.7095;25.6376;50.3312;legno/bacche nere/Erbaceo
Podere 29;Gelso d'Oro Nero di Troia ;4.4;763;20.5;Manzo / Pasta / Agnello;Italia;Puglia;Nero di Troia;2018;84.2963;37.375;36.4318;legno/bacche nere/Erbaceo
Gianfranco Fino;Jo Negroamaro Salento ;4.3;160;79.0;Manzo / Pasta / Agnello;Italia;Salento;Negroamaro;2016;84.056;41.5538;33.8901;legno/bacche nere/frutti rossi
Pasqua Vigneti e Cantine;Famiglia Pasqua Amarone della Valpolicella Riserva ;4.4;25;140.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2003;83.6724;27.4672;44.7931;legno/Erbaceo/frutta secca
Cà dei Frati;Pietro Dal Cero Amarone della Valpolicella ;4.5;437;70.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2012;81.9494;28.0849;47.0954;legno/bacche nere/frutti rossi
Gulfi;NeroBufaleffj ;4.3;27;29.9;Manzo / Pasta / Agnello;Italia;Terre Siciliane;Nero d'Avola;2017;82.9656;42.9295;27.9412;bacche nere/legno/frutti rossi
Rocca di Frassinello;Maremma Toscana ;4.3;79;45.6;Manzo / Agnello / Vitello;Italia;Maremma Toscana;Sangiovese;2017;53.1105;42.7017;9.76512;legno/bacche nere/Erbaceo
Tua Rita;Per Sempre Syrah Toscana ;4.5;72;270.0;Manzo / Agnello / Vitello;Italia;Toscana;Shiraz/Syrah;2012;58.2789;40.3593;11.7453;legno/bacche nere/spezie
Aldo Conterno;Barolo Bussia Romirasco ;4.7;65;283.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;62.4663;77.7524;9.00968;legno/Erbaceo/frutti rossi
Ornellaia;Bolgheri Superiore ;4.6;486;336.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;1996;64.5938;64.8667;12.543;legno/bacche nere/Erbaceo
Virna;Cannubi Barolo ;4.3;43;66.88;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;66.6387;76.4642;4.77075;Erbaceo/legno/frutti rossi
Sasso di Sole;Brunello di Montalcino ;4.4;74;29.99;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2017;49.3261;56.1411;6.46346;legno/Erbaceo/frutti rossi
Nino Negri;5 Stelle Sfursat ;4.4;185;67.15;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Valtellina;Nebbiolo;2018;66.2259;75.7981;15.6917;legno/Erbaceo/bacche nere
Brunelli;Pa' Riondo Valpolicella Ripasso Classico Superiore ;4.3;43;18.66;Manzo / Vitello / Cacciagione (cervo, camoscio);Italia;Valpolicella Ripasso Classico;Miscela;2018;62.5019;39.5805;27.5444;legno/frutti rossi/bacche nere
Le Macioche;Riserva Brunello di Montalcino ;4.3;50;102.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2004;53.4083;51.7063;0.0;legno/bacche nere/Erbaceo
Gaja;Sorì San Lorenzo ;4.6;161;547.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2000;63.3511;72.7887;11.5448;Erbaceo/legno/frutti rossi
Ricchi;Carpino Merlot ;4.4;66;26.6;Manzo / Pasta / Agnello;Italia;Garda;Merlot;2016;68.3292;41.697;14.1206;legno/bacche nere/Erbaceo
Elio Altare;Arborina Langhe Rosso ;4.5;31;78.0;Manzo / Pasta / Agnello;Italia;Langhe;Nebbiolo;2005;65.9055;44.1486;19.1117;legno/Erbaceo/frutti rossi
Gaja;Barbaresco ;4.6;790;289.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;1999;60.1312;67.7589;7.52422;Erbaceo/legno/frutti rossi
Carlo Giacosa;Ovello Barbaresco ;4.3;37;41.4;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2018;65.8065;65.9436;0.0;
La Spinetta;Vigneto Bordini Barbaresco ;4.3;269;44.5;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2018;63.2813;71.5341;2.49043;frutti rossi/Erbaceo/legno
Pio Cesare;Ornato Barolo ;4.6;84;120.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;62.7751;76.8867;7.09819;Erbaceo/legno/frutti rossi
Antinori;Tenuta Guado al Tasso Bolgheri Superiore ;4.5;390;248.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;1997;65.7678;64.2964;10.9766;legno/bacche nere/Erbaceo
Antinori;Tenuta Guado al Tasso Bolgheri Superiore ;4.4;3018;195.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2013;65.7678;64.2964;10.9766;legno/bacche nere/Erbaceo
Roberto Voerzio;Da uva Merlot vigneti Fontanazza - Pissota Langhe ;4.3;70;138.0;Manzo / Pasta / Agnello;Italia;Langhe;Merlot;2005;63.8059;42.148;15.0467;bacche nere/legno/Erbaceo
Punica;Barrua ;4.2;1432;46.0;Manzo / Pasta / Agnello;Italia;Isola dei Nuraghi;Miscela;2016;82.3471;42.2355;29.4271;legno/bacche nere/Erbaceo
Vignalta;Marrano ;4.4;59;21.0;Manzo / Pasta / Agnello;Italia;Veneto;Miscela;2013;70.0176;37.0638;12.0752;bacche nere/legno/Erbaceo
Masseto;Toscana ;4.8;286;1200.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2016;57.6969;45.9309;17.0264;legno/bacche nere/Erbaceo
Castello di Bolgheri;Bolgheri Superiore ;4.4;445;160.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2016;66.6217;64.5088;14.7932;bacche nere/legno/Erbaceo
Michele Chiarlo;Barolo Cannubi ;4.3;106;134.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2007;62.7019;79.5426;4.31773;Erbaceo/frutti rossi/legno
Vigneti Reale;Gloria Primitivo di Manduria ;4.5;192;45.0;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2018;71.4089;24.2302;45.3986;bacche nere/frutti rossi/legno
Monteverro;Tinata Toscana ;4.4;48;95.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2016;54.8888;42.8567;13.4554;legno/bacche nere/spezie
Tua Rita;Redigaffi Toscana ;4.6;263;280.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2008;55.1751;42.2973;17.6239;legno/bacche nere/Erbaceo
Ricasoli;Astuto Bolgheri Superiore ;4.3;33;37.5;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2018;63.4027;71.1585;5.34096;legno/bacche nere/frutti rossi
Sandrone;Vite Talin Barolo ;4.6;40;769.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2013;56.3742;81.156;2.29418;spezie/Erbaceo/legno
Massimago;Conte Gastone Amarone della Valpolicella ;4.3;94;34.44;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Corvina;2017;78.7805;24.6609;45.5757;legno/frutta secca/frutti rossi
Marchesi di Gresy;Barbaresco Camp Gros Martinenga Riserva ;4.5;30;129.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2015;61.4988;70.0305;8.76327;Erbaceo/legno/frutti rossi
Collemattoni;Brunello di Montalcino ;4.3;338;36.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;50.9611;58.0053;9.4931;Erbaceo/legno/frutti rossi
Antinori;Tignanello ;4.6;7236;166.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2017;53.2249;42.266;10.8437;legno/bacche nere/Erbaceo
Conterno Fantino;Barolo Mosconi Vigna Ped ;4.4;50;72.4;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;62.1315;82.4458;2.91706;Erbaceo/legno/bacche nere
Poggio Al Tesoro;Dedicato a Walter Bolgheri Superiore ;4.3;72;170.0;Manzo / Agnello / Vitello;Italia;Bolgheri Superiore;Cabernet Franc;2006;55.015;44.0223;12.0802;legno/bacche nere/spezie
Sesti;Brunello di Montalcino ;4.4;85;68.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2007;46.4993;53.4956;7.81726;frutti rossi/Erbaceo/legno
Poggio di Sotto;Brunello di Montalcino ;4.4;291;185.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;45.7659;55.6667;8.39241;Erbaceo/legno/frutti rossi
Michele Chiarlo;Barolo Cerequio ;4.5;28;73.9;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;62.6939;77.3625;9.04178;Erbaceo/legno/frutti rossi
Produttori del Barbaresco;Barbaresco Riserva Asili ;4.4;72;98.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2016;60.9649;72.0918;6.86614;Erbaceo/frutti rossi/legno
Arnaldo-Caprai;Collepiano Sagrantino di Montefalco ;4.3;170;23.85;Manzo / Pasta / Vitello;Italia;Montefalco Sagrantino;Sagrantino;2017;58.0123;53.8646;8.43994;legno/bacche nere/Erbaceo
Pietro Clementi;Amarone della Valpolicella Classico ;4.4;142;39.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2011;79.3417;36.2835;40.602;legno/bacche nere/frutti rossi
Vietti;Barolo Lazzarito ;4.3;168;212.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2011;61.1005;77.2988;7.04707;Erbaceo/legno/frutti rossi
Vietti;Barolo Lazzarito ;4.3;112;159.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;61.1005;77.2988;7.04707;Erbaceo/legno/frutti rossi
Masi;Serego Alighieri Vaio Armaron Amarone della Valpolicella Classico ;4.3;429;52.82;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2013;85.0;25.8128;48.3664;legno/bacche nere/frutti rossi
Antinori;Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva ;4.5;200;143.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2012;51.1617;55.9001;10.2473;Erbaceo/legno/frutti rossi
Gaja;Pieve Santa Restituta Brunello di Montalcino ;4.4;1256;91.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;48.9043;57.785;8.56968;legno/Erbaceo/frutti rossi
Marion;Cabernet Sauvignon ;4.4;91;26.59;Manzo / Pasta / Agnello;Italia;Veneto;Cabernet Sauvignon;2017;65.7108;40.2088;25.096;legno/bacche nere/Erbaceo
Ugolini;Valle Alta Amarone della Valpolicella ;4.4;262;50.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2013;82.1608;27.8126;44.0759;frutti rossi/bacche nere/Erbaceo
Gaja;Sperss Barolo ;4.6;204;280.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;63.734;77.491;7.79436;Erbaceo/legno/bacche nere
Vallone;Graticciaia ;4.4;155;56.9;Manzo / Pasta / Agnello;Italia;Salento;Negroamaro;2015;85.0;37.2538;36.2337;legno/bacche nere/Erbaceo
Tenuta CastelGiocondo;Lamaione Toscana ;4.4;122;48.5;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2016;53.8405;41.0496;12.2941;legno/bacche nere/Erbaceo
Attanasio;Primitivo di Manduria ;4.4;120;29.9;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2016;72.079;25.975;44.9239;legno/bacche nere/frutti rossi
Tommasi;Il Sestante Amarone della Valpolicella ;4.4;726;27.89;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2016;83.0661;23.1806;50.1826;legno/frutti rossi/bacche nere
Talenti;Brunello di Montalcino ;4.5;90;66.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2001;48.2454;56.9271;5.29707;Erbaceo/legno/frutti rossi
Bruno Giacosa;Falletto Barbaresco Asili ;4.5;180;461.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2011;58.4413;67.3504;9.29253;Erbaceo/frutti rossi/legno
Famiglia Statella;Pettinociarelle Rosso ;4.4;29;29.5;Manzo / Pasta / Agnello;Italia;Etna;Nerello Mascalese;2018;81.329;48.7199;21.9309;Erbaceo/frutti rossi/legno
Sandrone;Barolo Aleste ;4.4;46;143.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;64.7977;83.9217;3.54299;Erbaceo/frutti rossi/legno
Ornellaia;Bolgheri Superiore ;4.6;3453;270.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2014;64.5938;64.8667;12.543;legno/bacche nere/Erbaceo
Castorani;Jarno Rosso ;4.3;46;43.0;Manzo / Pasta / Vitello;Italia;Colline Pescaresi;Montepulciano;2014;75.536;44.9107;31.0772;legno/bacche nere/Erbaceo
Primosic;Metamorfosis ;4.3;29;47.0;Manzo / Pasta / Agnello;Italia;Collio;Miscela;2012;63.775;36.1759;34.5444;legno/Erbaceo/bacche nere
Menhir;CalaMuri Primitivo ;4.3;203;15.9;Manzo / Pasta / Agnello;Italia;Salento;Primitivo;2018;69.9861;23.1997;46.5179;bacche nere/legno/frutti rossi
Vietti;Barbaresco Masseria ;4.3;48;74.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2017;59.5954;71.4591;8.47951;Erbaceo/frutti rossi/legno
Castello Monte Vibiano Vecchio;L'Andrea ;4.3;60;24.0;Manzo / Pasta / Vitello;Italia;Colli Perugini;Sangiovese;2015;59.3414;46.4141;6.89168;bacche nere/Erbaceo/legno
Ornellaia;La Grazia ;4.6;133;300.0;Manzo / Agnello / Vitello;Italia;Bolgheri Superiore;Miscela;2018;49.2873;42.2917;13.3224;legno/bacche nere/Erbaceo
Varvaglione;Papale Linea Oro Primitivo di Manduria ;4.4;2376;21.98;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2017;68.3874;22.0301;44.6699;legno/bacche nere/frutti rossi
Masseria Frattasi;Iovi Tonant ;4.3;25;40.4;Manzo / Pasta / Agnello;Italia;Taburno;Aglianico;2017;85.0;42.9381;37.0003;Erbaceo/legno/bacche nere
